0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,1020,1021,1022,1023,1024,0,0,1020,1021,1022,1023,1024,0,0,1020,1021,1022,1023,1024,0,0,1020,1021,1022,1023,1024,0,0,0,0,
0,0,0,0,0,0,1066,1067,1068,1069,1070,0,0,1066,1067,1068,1069,1070,0,0,1066,1067,1068,1069,1070,0,0,1066,1067,1068,1069,1070,0,0,0,0,
0,0,0,0,0,0,1112,1113,1114,1115,1116,0,0,1112,1113,1114,1115,1116,0,0,1112,1113,1114,1115,1116,0,0,1112,1113,1114,1115,1116,0,0,0,0,
0,0,0,0,0,0,1158,1159,1160,1161,1162,0,0,1158,1159,1160,1161,1162,0,0,1158,1159,1160,1161,1162,0,0,1158,1159,1160,1161,1162,0,0,0,0,
0,0,0,0,0,0,1204,1205,1206,1207,1208,0,0,1204,1205,1206,1207,1208,0,1207,1204,1205,1206,1207,1208,0,1207,1204,1205,1206,1207,1208,0,1207,1208,0,
0,0,0,0,0,0,0,3964,3965,3966,0,0,0,0,3964,3965,3966,0,0,0,0,3964,3965,3966,0,0,0,0,3964,3965,3966,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,4012,0,0,0,0,0,0,4012,0,0,0,0,0,0,4012,0,0,0,0,0,0,4012,0,0,844,845,846,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,891,892,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,839,840,0,0,0,0,0,0,0,0,0,0,0,0,0,936,937,938,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884,885,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,931,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
835,836,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
881,882,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
927,928,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
